,v_values,tc_values,t1_values,t2_values,tt_values,c1_values,c2_values,c3_values,kp_values
0,0.1,117.80972450961724,0.60125,0.02732168326398954,118.43829619288123,6,333.7942194439155,0.381282957050778,340.17550240096625
1,0.1004900490049005,117.23521450753013,0.60125,0.027527644936774072,117.86399215246689,6,332.1664411046687,0.38365748619135903,338.55009859086005
2,0.10098009800980098,116.66628061519886,0.60125,0.02773387797470249,117.29526449317355,6,330.55446174306337,0.3860351438967512,336.94049688696015
3,0.10147014701470147,116.1028420433336,0.60125,0.02794038141578908,116.73203242474938,6,328.9580524561119,0.388415919076235,335.3464683751881
4,0.10196019601960196,115.54481955582763,0.60125,0.028147154306090872,116.17421671013372,6,327.37698874151164,0.3907998007318158,333.76778854224347
5,0.10245024502450245,114.99213543261057,0.60125,0.02835419569960204,115.62173962831017,6,325.8110503923966,0.39318677795700624,332.2042371703536
6,0.10294029402940294,114.44471343356288,0.60125,0.0285615046581502,115.07452493822103,6,324.26002139509484,0.3955768399356302,330.6555982350305
7,0.10343034303430343,113.90247876345607,0.60125,0.028769080251294522,114.53249784370736,6,322.72368982979225,0.3979699759406492,329.1216598057329
8,0.10392039203920393,113.36535803788496,0.60125,0.028976921556225683,113.99558495944117,6,321.2018477740074,0.40036617533300767,327.6022139493404
9,0.10441044104410442,112.83327925015925,0.60125,0.029185027657667503,113.4637142778169,6,319.69429120878453,0.40276542756050004,326.09705663634503
10,0.10490049004900491,112.30617173912314,0.60125,0.029393397647780435,112.93681513677092,6,318.20081992751557,0.4051677221566571,324.6059876496722
11,0.1053905390539054,111.78396615787271,0.60125,0.029602030626066603,112.41481818849877,6,316.721237447306,0.40757304873965194,323.1288104960457
12,0.10588058805880589,111.26659444334209,0.60125,0.029810925699276566,111.89765536904136,6,315.25535092280256,0.40998139701122477,321.6653323198138
13,0.10637063706370638,110.75398978673023,0.60125,0.03002008198131769,111.38525986871154,6,313.8029710624023,0.4123927567556264,320.215363819158
14,0.10686068606860687,110.24608660474148,0.60125,0.030229498593164043,110.87756610333463,6,312.3639120467675,0.41480711783857965,318.77871916460606
15,0.10735073507350736,109.74282051161381,0.60125,0.03043917466276788,110.37450968627658,6,310.93799144957245,0.41722447020625875,317.3552159197787
16,0.10784078407840784,109.24412829190975,0.60125,0.030649109324972675,109.87602740123471,6,309.5250301604109,0.41964480388428643,315.9446749642952
17,0.10833083308330833,108.74994787404567,0.60125,0.030859301721427475,109.38205717576709,6,308.12485230979604,0.42206810897674724,314.5469204187728
18,0.10882088208820882,108.26021830453661,0.60125,0.03106975100050292,108.8925380555371,6,306.73728519618703,0.4244943756652184,313.16177957185226
19,0.10931093109310931,107.77487972293348,0.60125,0.031280456317208424,108.40741017925068,6,305.36215921497813,0.426923594207816,311.78908280918597
20,0.1098009800980098,107.29387333743172,0.60125,0.03149141683311102,107.92661475426482,6,303.99930778938983,0.4293557549382583,310.4286635443281
21,0.1102910291029103,106.8171414011301,0.60125,0.031702631716255314,107.45009403284635,6,302.6485673032019,0.4317908482649435,309.08035815146684
22,0.1107810781078108,106.34462718891963,0.60125,0.031914100141084846,106.9777912890607,6,301.30977703527225,0.43422886467004346,307.7440058999423
23,0.11127112711271128,105.87627497498316,0.60125,0.03212582128836488,106.50965079627152,6,299.9827790957856,0.4366697947086125,306.4194488904942
24,0.11176117611761177,105.41203001088705,0.60125,0.032337794345106224,106.04561780523215,6,298.6674183641799,0.4391136290077101,305.1065319931876
25,0.11225122512251226,104.95183850424651,0.60125,0.0325500185044905,105.585638522751,6,297.3635424286984,0.44156035826553913,303.8051027869639
26,0.11274127412741275,104.49564759794754,0.60125,0.03276249296579654,105.12966009091333,6,296.07100152751804,0.4440099732505964,302.51501150076865
