,v_values,tc_values,t1_values,t2_values,tt_values,c1_values,c2_values,c3_values,kp_values
0,0.1,117.80972450961724,0.60125,0.02732168326398954,118.43829619288123,6,314.1592653589793,0.3757710098401131,320.5350363688194
1,0.1004900490049005,117.23521450753013,0.60125,0.027527644936774072,117.86399215246689,6,312.62723868674703,0.37811121203523007,319.00534989878224
2,0.10098009800980098,116.66628061519886,0.60125,0.02773387797470249,117.29526449317355,6,311.11008164053027,0.3804544975676341,317.4905361380979
3,0.10147014701470147,116.1028420433336,0.60125,0.02794038141578908,116.73203242474938,6,309.60757878222296,0.3828008555069368,315.9903796377299
4,0.10196019601960196,115.54481955582763,0.60125,0.028147154306090872,116.17421671013372,6,308.1195188155404,0.38515027501413396,314.50466909055456
5,0.10245024502450245,114.99213543261057,0.60125,0.02835419569960204,115.62173962831017,6,306.6456944869616,0.38750274534040585,313.033197232302
6,0.10294029402940294,114.44471343356288,0.60125,0.0285615046581502,115.07452493822103,6,305.1859024895011,0.3898582558259385,311.575760745327
7,0.10343034303430343,113.90247876345607,0.60125,0.028769080251294522,114.53249784370736,6,303.73994336921623,0.3922167958987668,310.132160165115
8,0.10392039203920393,113.36535803788496,0.60125,0.028976921556225683,113.99558495944117,6,302.30762143435993,0.39457835507363676,308.70219978943356
9,0.10441044104410442,112.83327925015925,0.60125,0.029185027657667503,113.4637142778169,6,300.8887446670914,0.3969429229508888,307.28568759004224
10,0.10490049004900491,112.30617173912314,0.60125,0.029393397647780435,112.93681513677092,6,299.4831246376617,0.39931048921536033,305.88243512687706
11,0.1053905390539054,111.78396615787271,0.60125,0.029602030626066603,112.41481818849877,6,298.0905764209939,0.4016810436353075,304.49225746462923
12,0.10588058805880589,111.26659444334209,0.60125,0.029810925699276566,111.89765536904136,6,296.7109185155789,0.4040545760613453,303.11497309164025
13,0.10637063706370638,110.75398978673023,0.60125,0.03002008198131769,111.38525986871154,6,295.34397276461397,0.4064310764254068,301.7504038410394
14,0.10686068606860687,110.24608660474148,0.60125,0.030229498593164043,110.87756610333463,6,293.9895642793106,0.408810534739719,300.3983748140503
15,0.10735073507350736,109.74282051161381,0.60125,0.03043917466276788,110.37450968627658,6,292.64752136430354,0.41119294109579746,299.05871430539935
16,0.10784078407840784,109.24412829190975,0.60125,0.030649109324972675,109.87602740123471,6,291.3176754450927,0.41357828566345767,297.7312537307561
17,0.10833083308330833,108.74994787404567,0.60125,0.030859301721427475,109.38205717576709,6,289.99986099745513,0.41596655868984267,296.41582755614496
18,0.10882088208820882,108.26021830453661,0.60125,0.03106975100050292,108.8925380555371,6,288.69391547876427,0.4183577504984679,295.1122732292627
19,0.10931093109310931,107.77487972293348,0.60125,0.031280456317208424,108.40741017925068,6,287.39967926115594,0.4207518514882813,293.8204311126442
20,0.1098009800980098,107.29387333743172,0.60125,0.03149141683311102,107.92661475426482,6,286.1169955664846,0.4231488521327398,292.54014441861733
21,0.1102910291029103,106.8171414011301,0.60125,0.031702631716255314,107.45009403284635,6,284.8457104030136,0.4255487429789009,291.2712591459925
22,0.1107810781078108,106.34462718891963,0.60125,0.031914100141084846,106.9777912890607,6,283.58567250378564,0.4279515146465293,290.01362401843215
23,0.11127112711271128,105.87627497498316,0.60125,0.03212582128836488,106.50965079627152,6,282.33673326662176,0.4303571578272184,288.767090424449
24,0.11176117611761177,105.41203001088705,0.60125,0.032337794345106224,106.04561780523215,6,281.09874669569876,0.4327656632835257,287.5315123589823
25,0.11225122512251226,104.95183850424651,0.60125,0.0325500185044905,105.585638522751,6,279.8715693446573,0.435177021848124,286.3067463665054
26,0.11274127412741275,104.49564759794754,0.60125,0.03276249296579654,105.12966009091333,6,278.65506026119346,0.43759122442296366,285.09265148561644
